zip,sido,si,dong,ri,doseo,bunji,apt,address
560772,전북,전주시 완산구,중화산동2가,,,,한신코아아파트,전북 전주시 완산구 중화산동2가 한신코아아파트
560768,전북,전주시 완산구,중화산동2가,,,,우성근영아파트,전북 전주시 완산구 중화산동2가 우성근영아파트
560767,전북,전주시 완산구,중화산동2가,,,,거성그린아파트,전북 전주시 완산구 중화산동2가 거성그린아파트
560765,전북,전주시 완산구,중화산동2가,,,,거성근영2차아파트 (102동),전북 전주시 완산구 중화산동2가 거성근영2차아파트 (102동)
560837,전북,전주시 완산구,중화산동2가,,,254~255,,전북 전주시 완산구 중화산동2가 254~255
560863,전북,전주시 완산구,중화산동2가,,,536~539,,전북 전주시 완산구 중화산동2가 536~539
560863,전북,전주시 완산구,중화산동2가,,,154,,전북 전주시 완산구 중화산동2가 154
560839,전북,전주시 완산구,중화산동2가,,,743~820,,전북 전주시 완산구 중화산동2가 743~820
560838,전북,전주시 완산구,중화산동2가,,,688~742,,전북 전주시 완산구 중화산동2가 688~742
560838,전북,전주시 완산구,중화산동2가,,,636,,전북 전주시 완산구 중화산동2가 636
560837,전북,전주시 완산구,중화산동2가,,,400~533,,전북 전주시 완산구 중화산동2가 400~533
560837,전북,전주시 완산구,중화산동2가,,,622~635,,전북 전주시 완산구 중화산동2가 622~635
560837,전북,전주시 완산구,중화산동2가,,,637~646,,전북 전주시 완산구 중화산동2가 637~646
560838,전북,전주시 완산구,중화산동2가,,,546~621,,전북 전주시 완산구 중화산동2가 546~621
560838,전북,전주시 완산구,중화산동2가,,, 산21~237,,전북 전주시 완산구 중화산동2가 산21~237
560907,전북,전주시 완산구,중화산동2가,,,,중화산풍림아이원아파트 (101~111동),전북 전주시 완산구 중화산동2가 중화산풍림아이원아파트 (101~111동)
560830,전북,전주시 완산구,중화산동2가,,,,광진산업2차아파트,전북 전주시 완산구 중화산동2가 광진산업2차아파트
560830,전북,전주시 완산구,중화산동2가,,,,광진산업아파트 (101~105동),전북 전주시 완산구 중화산동2가 광진산업아파트 (101~105동)
560707,전북,전주시 완산구,태평동,,,,태평SKVIEW아파트 (101~110동),전북 전주시 완산구 태평동 태평SKVIEW아파트 (101~110동)
560773,전북,전주시 완산구,태평동,,,,중앙상가아파트,전북 전주시 완산구 태평동 중앙상가아파트
560774,전북,전주시 완산구,태평동,,,,성원로얄맨션,전북 전주시 완산구 태평동 성원로얄맨션
560080,전북,전주시 완산구,태평동,,,,,전북 전주시 완산구 태평동
560788,전북,전주시 완산구,평화동1가,,,,일성아파트,전북 전주시 완산구 평화동1가 일성아파트
560281,전북,전주시 완산구,평화동1가,,,,,전북 전주시 완산구 평화동1가
560775,전북,전주시 완산구,평화동1가,,,,주공아파트 (201~206동),전북 전주시 완산구 평화동1가 주공아파트 (201~206동)
560777,전북,전주시 완산구,평화동1가,,,,주공아파트 (101~106동),전북 전주시 완산구 평화동1가 주공아파트 (101~106동)
560779,전북,전주시 완산구,평화동1가,,,,코오롱아파트,전북 전주시 완산구 평화동1가 코오롱아파트
560778,전북,전주시 완산구,평화동1가,,,,극동아파트,전북 전주시 완산구 평화동1가 극동아파트
560776,전북,전주시 완산구,평화동1가,,,,한성아파트,전북 전주시 완산구 평화동1가 한성아파트
560841,전북,전주시 완산구,평화동1가,,,382~405,,전북 전주시 완산구 평화동1가 382~405
560841,전북,전주시 완산구,평화동1가,,,468~582,,전북 전주시 완산구 평화동1가 468~582
560841,전북,전주시 완산구,평화동1가,,,587~630,,전북 전주시 완산구 평화동1가 587~630
560842,전북,전주시 완산구,평화동1가,,,709~728,,전북 전주시 완산구 평화동1가 709~728
560842,전북,전주시 완산구,평화동1가,,,737~750,,전북 전주시 완산구 평화동1가 737~750
560844,전북,전주시 완산구,평화동1가,,, 산32~198,,전북 전주시 완산구 평화동1가 산32~198
560844,전북,전주시 완산구,평화동1가,,,697~708,,전북 전주시 완산구 평화동1가 697~708
560845,전북,전주시 완산구,평화동1가,,,696,,전북 전주시 완산구 평화동1가 696
560864,전북,전주시 완산구,평화동1가,,,1~381,,전북 전주시 완산구 평화동1가 1~381
560845,전북,전주시 완산구,평화동1가,,,732~736,,전북 전주시 완산구 평화동1가 732~736
560845,전북,전주시 완산구,평화동1가,,,729,,전북 전주시 완산구 평화동1가 729
560844,전북,전주시 완산구,평화동1가,,,751~855,,전북 전주시 완산구 평화동1가 751~855
560844,전북,전주시 완산구,평화동1가,,,631~695,,전북 전주시 완산구 평화동1가 631~695
560843,전북,전주시 완산구,평화동1가,,,406~467,,전북 전주시 완산구 평화동1가 406~467
560842,전북,전주시 완산구,평화동1가,,,730~731,,전북 전주시 완산구 평화동1가 730~731
560842,전북,전주시 완산구,평화동1가,,,583~586,,전북 전주시 완산구 평화동1가 583~586
560873,전북,전주시 완산구,평화동1가,,,,평화주공3단지 (301~303동),전북 전주시 완산구 평화동1가 평화주공3단지 (301~303동)
560899,전북,전주시 완산구,평화동1가,,,,평화지안리즈아파트 (101~107동),전북 전주시 완산구 평화동1가 평화지안리즈아파트 (101~107동)
560875,전북,전주시 완산구,평화동2가,,,,경복궁아파트,전북 전주시 완산구 평화동2가 경복궁아파트
560874,전북,전주시 완산구,평화동2가,,,,평화주공4단지,전북 전주시 완산구 평화동2가 평화주공4단지
560840,전북,전주시 완산구,평화동2가,,,,송정써미트 (101~109동),전북 전주시 완산구 평화동2가 송정써미트 (101~109동)
560879,전북,전주시 완산구,평화동2가,,,,주공푸른마을아파트,전북 전주시 완산구 평화동2가 주공푸른마을아파트
560865,전북,전주시 완산구,평화동2가,,, 산12~14,,전북 전주시 완산구 평화동2가 산12~14
560865,전북,전주시 완산구,평화동2가,,,230~241,,전북 전주시 완산구 평화동2가 230~241
560865,전북,전주시 완산구,평화동2가,,,336~719,,전북 전주시 완산구 평화동2가 336~719
560866,전북,전주시 완산구,평화동2가,,,242~259,,전북 전주시 완산구 평화동2가 242~259
560867,전북,전주시 완산구,평화동2가,,,335,,전북 전주시 완산구 평화동2가 335
560871,전북,전주시 완산구,평화동2가,,,877~917,,전북 전주시 완산구 평화동2가 877~917
560876,전북,전주시 완산구,평화동2가,,,,호반리젠시빌아파트,전북 전주시 완산구 평화동2가 호반리젠시빌아파트
560878,전북,전주시 완산구,평화동2가,,,,현대아파트,전북 전주시 완산구 평화동2가 현대아파트
560877,전북,전주시 완산구,평화동2가,,,,두산푸른솔아파트,전북 전주시 완산구 평화동2가 두산푸른솔아파트
560872,전북,전주시 완산구,평화동2가,,,918~941,,전북 전주시 완산구 평화동2가 918~941
560867,전북,전주시 완산구,평화동2가,,,720~876,,전북 전주시 완산구 평화동2가 720~876
560866,전북,전주시 완산구,평화동2가,,,88~229,,전북 전주시 완산구 평화동2가 88~229
560865,전북,전주시 완산구,평화동2가,,,5~87,,전북 전주시 완산구 평화동2가 5~87
560865,전북,전주시 완산구,평화동2가,,,260~334,,전북 전주시 완산구 평화동2가 260~334
560880,전북,전주시 완산구,평화동2가,,,,동아현대아파트,전북 전주시 완산구 평화동2가 동아현대아파트
560865,전북,전주시 완산구,평화동2가,,, 산105,,전북 전주시 완산구 평화동2가 산105
560744,전북,전주시 완산구,평화동2가,,,,미송평화하이죤,전북 전주시 완산구 평화동2가 미송평화하이죤
560746,전북,전주시 완산구,평화동2가,,,,삼성강남아파트,전북 전주시 완산구 평화동2가 삼성강남아파트
560780,전북,전주시 완산구,평화동2가,,,,주공5단지아파트 (501~507동),전북 전주시 완산구 평화동2가 주공5단지아파트 (501~507동)
560747,전북,전주시 완산구,평화동2가,,,,동도미소드림아파트,전북 전주시 완산구 평화동2가 동도미소드림아파트
560749,전북,전주시 완산구,평화동2가,,,,주공그린2단지아파트 (201~216동),전북 전주시 완산구 평화동2가 주공그린2단지아파트 (201~216동)
560748,전북,전주시 완산구,평화동2가,,,,주공그린1단지아파트 (101~110동),전북 전주시 완산구 평화동2가 주공그린1단지아파트 (101~110동)
560745,전북,전주시 완산구,평화동2가,,,,우성아파트,전북 전주시 완산구 평화동2가 우성아파트
560282,전북,전주시 완산구,평화동2가,,,,,전북 전주시 완산구 평화동2가
560790,전북,전주시 완산구,평화동2가,,,,우미아파트,전북 전주시 완산구 평화동2가 우미아파트
560729,전북,전주시 완산구,평화동2가,,,,동신아파트,전북 전주시 완산구 평화동2가 동신아파트
560283,전북,전주시 완산구,평화동3가,,,,,전북 전주시 완산구 평화동3가
560717,전북,전주시 완산구,평화동3가,,,,전주교도소,전북 전주시 완산구 평화동3가 전주교도소
560031,전북,전주시 완산구,풍남동1가,,,,,전북 전주시 완산구 풍남동1가
560032,전북,전주시 완산구,풍남동2가,,,,,전북 전주시 완산구 풍남동2가
560033,전북,전주시 완산구,풍남동3가,,,,,전북 전주시 완산구 풍남동3가
560718,전북,전주시 완산구,풍남동3가,,,,전주리베라호텔,전북 전주시 완산구 풍남동3가 전주리베라호텔
560781,전북,전주시 완산구,효자동1가,,,,대명까치맨션,전북 전주시 완산구 효자동1가 대명까치맨션
560719,전북,전주시 완산구,효자동1가,,,,완산구청,전북 전주시 완산구 효자동1가 완산구청
560782,전북,전주시 완산구,효자동1가,,,,주공3단지아파트,전북 전주시 완산구 효자동1가 주공3단지아파트
560783,전북,전주시 완산구,효자동1가,,,,상산타운 (101~109동),전북 전주시 완산구 효자동1가 상산타운 (101~109동)
560241,전북,전주시 완산구,효자동1가,,,,,전북 전주시 완산구 효자동1가
560854,전북,전주시 완산구,효자동1가,,,286~354,,전북 전주시 완산구 효자동1가 286~354
560856,전북,전주시 완산구,효자동1가,,,454-2~454-4,,전북 전주시 완산구 효자동1가 454-2~454-4
560856,전북,전주시 완산구,효자동1가,,,415~450,,전북 전주시 완산구 효자동1가 415~450
560856,전북,전주시 완산구,효자동1가,,,400~411,,전북 전주시 완산구 효자동1가 400~411
560856,전북,전주시 완산구,효자동1가,,,389~398,,전북 전주시 완산구 효자동1가 389~398
560856,전북,전주시 완산구,효자동1가,,,365~371,,전북 전주시 완산구 효자동1가 365~371
560856,전북,전주시 완산구,효자동1가,,,364-4~364-8,,전북 전주시 완산구 효자동1가 364-4~364-8
560856,전북,전주시 완산구,효자동1가,,,364-1~364-2,,전북 전주시 완산구 효자동1가 364-1~364-2
560856,전북,전주시 완산구,효자동1가,,,363,,전북 전주시 완산구 효자동1가 363
560855,전북,전주시 완산구,효자동1가,,,580~630,,전북 전주시 완산구 효자동1가 580~630
560853,전북,전주시 완산구,효자동1가,,,545~579,,전북 전주시 완산구 효자동1가 545~579
560853,전북,전주시 완산구,효자동1가,,,260~285,,전북 전주시 완산구 효자동1가 260~285
560853,전북,전주시 완산구,효자동1가,,, 산241~264,,전북 전주시 완산구 효자동1가 산241~264
